"catagory","title","participated"
"육아/교육","정확한 평가가아닌 수행평가는 없어져야합니다!","10"
"문화/예술/체육/언론","훈민정음 상주본 소유자 배익기씨의 처벌과 훈민정음 상주본을 강탈해서 소장하길 원합니다.","30"
"행정","지구대는 도대체 뭐하는 곳인가?","6"
"교통/건축/국토","카카오톡 카풀 반대합니다!!!","207"
"기타","이 나라는 지금 어디로 가고 있나?","17"
"인권/성평등","한국판 『여성노예 20년』,  ","26"
"경제민주화","법이제대로된간통죄부활해주세요","11"
"보건복지","삶의 질을 높이기 위한 근본적인 정답","3"
"육아/교육","학교 화장실 및 오래된 건물 리모델링 요청","0"
"외교/통일/국방","타각적 조절마비 굴점검사로 인한 공익을 무효화해주십시요.","5"
"인권/성평등","북한 인권문제를 왜 거부할까 ?","21"
"보건복지","턱관절 장애 치료도 의료혜택을 받을 수 있게 해주십시오.","268"
"육아/교육","국공립유치원(병설유치원) 운영 시간 및 방학  기간","9"
"보건복지","남성의 군대 강제징용 배상하라","10"
"교통/건축/국토","내생에첫주택.디딤돌 대출등 기존으로 돌려달라","11"
"기타","천마산 터널   보상비 333억원 // 소액 재판  변호사비용 청구","0"
"보건복지","보건복지부의 '장애인활동지원' 수가 인상해주십쇼","7"
"기타","고장난 제품을 팔고도 당당한 삼성전자를 처벌해주십시요","4"
"일자리","노인일자리 창출 아이디어","1"
"정치개혁","태극기부대","7"
"안전/환경","초중고 여기에 여고까지 6개 학교사이에 보호관찰소가 왜 있나요?","1"
"행정","외국인과 기관은 안내고 개인만 내는 증권거래세 폐지해 주세요!!","722"
"보건복지","턱관절 치료도 건강보험에 포함되게 해주세요","2"
"교통/건축/국토","누굴위한 유류세인하입니까?","16,958"
"보건복지","제발 미세먼지 해결책좀 내놔라","18"
"안전/환경","미세먼지","27"
"인권/성평등","국가인권위원회를 폐지하라!!","28"
"저출산/고령화대책","아이 키우기 좋은 나라","2"
"외교/통일/국방","양심적 병역거부? 양심적 예비군 훈련 민방위훈련 거부도 만들어주십시오","15"
"안전/환경","진주버스 71자 5425 360버스 기사 해고해주세요 제발","1"
"교통/건축/국토","카플반대","8"
"저출산/고령화대책","결혼에 대한 부분으로 솔직한 말씀 드리겠습니다.","1"
"기타","음주운전.성희롱 경찰을 파면 청원^^*","4"
"교통/건축/국토","바이크 고속도로 허가","14"
"보건복지","미세먼지 중국한테 한마디도 못할거면 차라리 국민들한테 공기청정기도 무상으로 지원하든가 해라","8"
"안전/환경","강천보 자전거길 요철 장애물로 인해 걷지 못하는 장애인이나 삼륜 리컴벤트타는 사람은 더 가지 못함","2"
"기타","법제대로고쳐개정될수있게해주세요","4"
"경제민주화","강남 엘스 1~2년전 33평 12억 > 현재 급매가격 16.1억","3"
"기타","문재인 대통령이 청와대 홈페이지 국민청원란 글들을 읽어보는 횟수","5"
"안전/환경","수산과 수산시장 2층 식당 문제","0"
"경제민주화","대한민국 매출 1000억 회사는 의무적으로 주식을 상장해야 국가 세금이 새는 돈이 없을 것 같습니다.","2"
"육아/교육","재외국민자격(3년특례)","0"
"안전/환경","대구버스공제조합의 이해할수 없는 사고대처법 및 민원신청내용","5"
"교통/건축/국토","카풀서비스 논쟁에 대한 더 나은 중재안을 마련해 주세요","10"
"농산어촌","겨울철에만, 도시가스가 들어오지 않는 시골지역에 누진세를 없애주세요","9"
"외교/통일/국방","리선권 냉면면박 항의 해야 합니다","25"
"육아/교육","우리 학교 선생님들을 좀 그만 괴롭혀주세요","48"
"육아/교육","평생교육원에서 총장명의 학사학위 주는 제도 폐지 청원합니다.","3"
"안전/환경","교통사고? 문제점!","2"
"교통/건축/국토","1주택예외요건 완화바랍니다.","5"
"일자리","일자리창출에대해한마디올립니다","2"
"일자리","공인중개사 합격자수?  정보사전유출 산업인력관리공단 비리조사해주세요","48"
"육아/교육","교육부장관님께 당부의 말씀","1"
"행정","정부기관과 통장 비빌번호","1"
"일자리","●친인척 채용비리 일자리약탈 난무 국민은행 정규직 하청기업 친인척 채용비리 은행회장이 손녀를 채용하니 정규직원들도 따라서 하청기업 친인척채용비리가 난무한다 국민은행은 총체적 채용비리 집단  젊은이일자리 약탈집단이다 이들이 기업내에서도 권력을 휘두르듯 다른직원들에 갑질을 한다  대한민국 일자리 약탈자들을 포청천 앞으로 보내라","3"
"행정","유현철 분당경찰서장 파면","113"
"행정","다문화 가정 장모 등본등제","0"
"안전/환경","국회의원.도의원과함께하는국민교육이 필요합니다.","5"
"보건복지","난민보다 대우를 못 받은 해외체류 90일에 우리 자녀들","25"
"기타","국민연금 손실 20조","9"
"안전/환경","아침에 밥좀 먹고 나오자 건설현장 출근 시간을 아침 8-9시로 해라...노동부,국토부 직원들 국민세금 빼쳐먹지말고","5"
"문화/예술/체육/언론","장현수선수 징계의 과함을 시정해주세요","6"
"안전/환경","안전관리는 대행업체에 위탁하지 말고 직접 안전관리자를 고용해라","2"
"기타","우리는 법 앞에 평등한가? 법적 보호를 받고 있는 것인가 ?","6"
"인권/성평등","군대 내 간부들의 정당하지 않은 지시 및 병사의 사병화","11"
"교통/건축/국토","카풀반대","136"
"정치개혁","여성가족부 해체해라 국민세금아깝다.복지부로 통합해라 지금당장","19"
"정치개혁","경희대 제적 당하시고 졸업하신건 맞나요?","2"
"교통/건축/국토","도색공사하자요청","1"
"외교/통일/국방","양심적 병역거부, 그들의 의지를 직접 통찰해야 합니다.","17"
"기타","현대캐피탈의 횡포를 청원합니다.","1"
"기타","국민연금=공무원연금,군인연금,사학연금통합시켜라 국민세금 도둑질하지마라.똑같이 내고 똑같이 받자","17"
"미래","군 E러닝 제도의 실효성을 높여주세요","1"
"교통/건축/국토","중앙고속도로 화물차 과속질주","5"
"경제민주화","누가 세금 폭탄을 만들었나","6"
"일자리","택배 물류센터 근무자들 근무 환경 개선 강화","3"
"정치개혁","문재인 대통령님 해외순방 금지 청원합니다.","22"
"미래","김광두씨를 청와대 정책실장으로,,,","0"
"저출산/고령화대책","해외 거주 아동에게도 아동수당 지급을 바랍니다.","9"
"정치개혁","의원자격없는 류여해, 강연재 탄핵","8"
"보건복지","자국민차별하는 원어민 영어강사 숙소제공 특혜 폐지해주세요","6"
"안전/환경","미세먼지때문에 병들어가는 국민들","16"
"인권/성평등","조두순이 감옥에서 안나와야됩니다","27"
"경제민주화","은행 가상계좌 폐쇄","2"
"행정","주택 임대사업자 제도","10"
"교통/건축/국토","지나다니는 사람조차 없어 폐업위기에 처한 호텔에 작년의 2.8배 교통유발부담금을 부과하는 것이 말이 되나요?","7"
"경제민주화","임대업자 혜택 폐기하라. 몇 천짜리 40년 넘는 주택 있어서 2주택자라고 빌라 팔고 3천 양도세 냈습니다. 아파트 수십채 있는 투기꾼 임대업자는 세금 한푼 안내는군요.","24"
"외교/통일/국방","양심적 병역거부란 명칭을 바꿔주세요.","25"
"보건복지","희귀난치성 병~ 장애인 혜택좀 받을수있게 해주세요","15"
"성장동력","문재인 정신차려라","25"
"교통/건축/국토","트럭, 고속버스 대형차량 타이어 폭발 예방적 정책","1"
"정치개혁","청원 할것은 많고 올려봤자 금방 지나가고 다른 방법은 없나요","3"
"안전/환경","미세먼지의 대해서","16"
"기타","상속세 폐지 해주세요","8"
"일자리","제2의 양진호가 있었던 우리카드 콜센터 취업하지 마세요.","8"
"문화/예술/체육/언론","방탄소년단의 강제해체를 반대합니다.","19"
"안전/환경","난민으로 포장된 예비범죄자들 이슬람인들 유입 반대합니다","35"
"외교/통일/국방","택극기 부대 내란선동 행위","15"
"안전/환경","미세먼지가 먼저다","12"
"경제민주화","가상화페","0"
"일자리","경제 살리는 것 어렵지 않아요. 소득주도성장 폐기하면 경제 살아나요. 장씨 고향 앞으로...최저임금 손보고...","16"
"외교/통일/국방","리선권에게 질책과 한마디 항의하는대신 감싸는건 안타깝네요..","19"
"일자리","주52시간근무제진행해주세요","4"
"정치개혁","대한민국은 지금?","12"
"보건복지","지하철노령무임승차폐지및대중교통할인제도개편의견입니다","12"
"경제민주화","살기 힘듭니다","10"
"보건복지","기초수급자 노령연금동시지급","13"
"경제민주화","국가(공기업)이 국민을 상대로 채권장사 하는 것은 옳지 않습니다.","2"
"안전/환경","7살때 화상으로 지금까지 수술과 후유증","25"
"교통/건축/국토","용산민족공원은  미세먼지를 해결에 큰도움을 줄수있고, 공원의 나무에서 나오는 피톤치드는 서울시민의 건강을 되찾아올겁니다. 건설업자들의 임대주택사업 돈벌이에 국민공원이 뺏기게되면 안됩니다.","10"
"안전/환경","4세여아를 집단성폭행하는 인도인들의 대거 유입..반대 송영길 의원 “인도 단체비자 내년초부터 시행”에 반대합니다","37"
"행정","건강보험료 카드 납부 수수료 없애 주세요","12"
"안전/환경","낙동강 식수원 수십만톤 산더미폐기물의 진상을 밝혀 주시기 바랍니다.","176"
"인권/성평등","법을 잘 모르시나본대요라는 그들","6"
"성장동력","외국인인력 적극 활용활용","2"
"보건복지","기초수급자부양의무자완화","3"
"안전/환경","동일 상가내 진동 소음 관련 법안을 마련해주세요","0"
"일자리","대한민국근로자주52시간제근무콕해주세유","2"
"행정","집값안정위해 소형 평형 주택 대량공급","5"
"외교/통일/국방","양심적 병역거부를 처벌할 수 없다며 무죄 취지로 파기환송한 대법원, 진정한 양심을 대법원의 대법관이 어떻게 판단하나요.","20"
"보건복지","가족 요양에  잘못된 법을 수정해  주세요!","7"
"인권/성평등","김기덕 조재현의 조속한 수사와 처벌을 바랍니다","38"
"기타","2018년9월23일 전남무안군운남면팔학교차로교통사고","0"
"인권/성평등","공군은 이 일을 무마하고 은폐하려 하고 있습니다","7"
"기타","청소년도 멀티방을 이용하게 해주세요.","5"
"안전/환경","'화재 및 안전 비상 부저'시 안내에 대한 적절한 조처","2"
"기타","때려죽이는게 더 나쁩니다.","44"
"육아/교육","세계사이버대학 폐교조치 반대","14"
"기타","가짜뉴스를 해결 해 주세요.","3"
"안전/환경","조두순 진짜 이름과 생년월일 알려주세요","25"
