"catagory","title","participated"
"보건복지","노벨상 항암제 옵티보의 건강보험적용","14"
"보건복지","아무리 말해도 대답없는 국민연금 폐지..","25"
"외교/통일/국방","보통 국민과 시민이 자국민을 위한 정당을 창당추진합니다.왜요?이것때문에","9"
"기타","청약통장","2"
"안전/환경","과적화물차","5"
"보건복지","위암4기 간암4기로서 거동 불편환자를  병원에 데려가려고  정차중 주저차위반 스티커 발부  해명에도 아랑ㄱㆍㅅ 하지 않는 강남구청","4"
"교통/건축/국토","부동산 정책","11"
"교통/건축/국토","음주운전자에 대한 면허시험 영구결격제도 정착 및 제도보완이 시급합니다","65"
"농산어촌","조류 독감은 전염병이 아닙니다.","2"
"미래","편의점 입점 규제 철폐가 아닌 공정한 시장 형성이 안 된것이 문제였다","1"
"보건복지","금연거리 확대","8"
"기타","생명에 위협을 느끼는 욕설과 전화, 미행등의 위협 에도 법적으로 해결 할 수 있는 방법이 없어 불안 합니다.","9"
"외교/통일/국방","2005년 한나라당이 제안한 GP 상호철수를 격하게 지지한다!","5"
"외교/통일/국방","2005년 한나라당이 제안한 GP 상호철수를 격하게 지지한다!","5"
"인권/성평등","청와대는 국민이 올린 글 마음대로 삭제하시 말라","62"
"인권/성평등","성폭행 악용신고로 당하는 남자들","5"
"미래","유흥업소-술집 주점-모조리페지 청원합니다.","6"
"일자리","서민 근로자 정년연장 해주세요","4"
"기타","연예인 악플이 청원에 달린걸 봤습니다. 차단해주세요","7"
"미래","sns 카카오 스토리를 삭제 시켜주세요","2"
"경제민주화","조선일보 주희연기자의 설명을 듣고싶습니다.","4"
"기타","소상공인에  힘든삶","3"
"행정","음주운전으로당한 고려대학이색무슨죄가있나요?","53"
"교통/건축/국토","부동산 보유세와  자동차세  맞교환","16"
"교통/건축/국토","교통사고 피해자입니다. 전치7주로 입원하였습니다 상대방100프로 신호위반 11대중과실사고입니다.","5"
"농산어촌","[물먹인 냉동식품] 이젠! 국산 냉동식품도 물먹여 KG  높이네요~","5"
"육아/교육","세자녀 혜택이 너무 없습니다","17"
"일자리","일자리 창출에 대한 개인적인 아이디어","2"
"기타","리벤지포르노 동영상 유포자 강력 처벌과 삭제해 주세요","1,003"
"행정","모든범죄초강력한 법으로처단해야됍니다.","2"
"안전/환경","음주운전 강력처벌","120"
"외교/통일/국방","전역자도 부대안에서 있었던일에대해서 신고할수 있게 부탁드립니다.","5"
"인권/성평등","최** 강력처벌, 똑똑히 지켜보겠습니다.","380"
"정치개혁","경기 고양시병 시민 괴롭갰습니다..","3"
"일자리","전통 제조업 살리는 방법","3"
"교통/건축/국토","음주운전 적발자에게 사형선고 부활 해주세요","39"
"정치개혁","정치인들이 국민이란 단어 쓰지 못하게 해주세요","7"
"교통/건축/국토","한국감정원 집값담합 신고센터 제대로 운영하라!","8"
"안전/환경","음주운전은 살인범죄다!!! 사람 죽게 만들었으면 무기징역하라!!","50"
"정치개혁","국가의 주권자인 우리의 정당한 정치적 권리를 찾읍시다.","36"
"교통/건축/국토","재개발 재건축에 소극적인 박원순 시장은 책임지고 물러 나세요","18"
"행정","소주값 올리지마세요.","5"
"안전/환경","음주운전","42"
"외교/통일/국방","2013년 필리핀 세부에서 머리에 총맞고 비닐봉지에 담겨 바다에 내던져진 아들의 범인을 잡아주세요.","1,297"
"경제민주화","보이싱피싱 피해자 이대로 가만히 있어야 하나요.","4"
"외교/통일/국방","제주 관함식 욱일기 받아들이자(좌승함 독도함 반대)","4"
"교통/건축/국토","독립운동 유족 대중교통요금 면제","8"
"정치개혁","삼각김밥 먹기 운동","7"
"미래","한국은 진짜 좁다 (광산 김씨, 안동 김씨 , 안동 권씨, 등등 무슨 어쩌고저쩌고 폐지)","3"
"일자리","일자리 창출을 위해 공기업, 대기업의 사업 발주 시 국내 기업 할당제를 요청드립니다.","3"
"인권/성평등","서비스직종 보호법 만들어주세요","5"
"교통/건축/국토","1주택자 전세대출 완화","10"
"외교/통일/국방","연방제 통일의 실체!!","5"
"육아/교육","범죄자 유은혜가 죽도록 싫다!","35"
"기타","DmZ 철원 지뢰 철거 반대","19"
"행정","음주운전 처벌강화","80"
"정치개혁","20만명이 아닌, 찬성이 반대의 2배이상이면 자동입법 청원","4"
"인권/성평등","인권은 범죄자나 주취자를 위해 존재합니까?","23"
"일자리","IBK 국책은행 자회사 강행 조사하라!!!!!!!!!!!","5"
"미래","면 단위 학교 스키캠프 공짜로 보내는 거 폐지","1"
"일자리","최저임금 핑계로 소주값마저 올라가네 최저임금 그만 올리자","7"
"보건복지","외국인 건보적용 폐지 청원","53"
"일자리","파견직이라서  12월20일이면 실업자가 됩니다 .","2"
"문화/예술/체육/언론","일본 J리그에서 활약중인 권순태 선수를 선수 박탈 시켜주세요.","5"
"경제민주화","11개상장폐지 막아주세요","20"
"경제민주화","실업급여와 퇴직금 제도 를 을의 입장에서 유리하게 고쳐주세요","4"
"경제민주화","집값 20% 낮추는 방안","6"
"기타","서울 아파트 값 안정화와 청년주거 문제 해소 방안","4"
"안전/환경","정말 찢어지는 마음입니다. 음주운전자 처벌 강화에 대하여..","93"
"육아/교육","대한민국 시험 이대로 괜찮을까요","5"
"육아/교육","나는 묻는다. 유은혜 부총리를 폄훼하는 사람들에게!","15"
"미래","학교운영위원 없애기","3"
"행정","종전 선언일 임시공휴일 해주시면 안될까요?","3"
"인권/성평등","2차 가해도 제대로된 처벌을 받게해주세요","239"
"행정","국군의 날 제정","4"
"인권/성평등","남녀차별 없도록 (보험, 의료비,군대, 취업 기타 등등)","8"
"육아/교육","문재인 대통령의 유은혜 부총리 기용을 지지한다.","9"
"행정","거제교육청 공무원들의 반복된 행정과오를 은폐하기 위한 사설학원에 대한 회유, 강압, 책임전가 행위를 고발합니다!","1"
"교통/건축/국토","9.13부동산 대책의 실소유자의 피해","8"
"육아/교육","다자녀 카드 할인 정책좀 수정해주세요.","9"
"교통/건축/국토","용산철도부지와용산공원신혼희망타운개발해주세요","12"
"교통/건축/국토","포털업체 부동산매물 거짓 거래완료 시정해주세요","7"
"일자리","퇴근후 카톡금지법","8"
"육아/교육","대북정치 치적 국정화교과서에 실어 일자리 늘려주세요","0"
"교통/건축/국토","음주운전은 살인이다!!!!!!!!!!","72"
"행정","존경하는 문재인대통령님께...","4"
"문화/예술/체육/언론","각 방송국의 프로그램내 재미를 위한다는 명목으로...","7"
"행정","음주운전","53"
"행정","음주운전","53"
"일자리","현대자동차 비정규직노동자를 정규직으로전환해라!","7"
"교통/건축/국토","임대사업자등록제  전면폐지","37"
"외교/통일/국방","군 민간인력(군무원)제도개선을 간곡히 청원합니다.","248"
"정치개혁","일안하는 국회의원 짤라버리는 법안 만들어주세요","21"
"정치개혁","일산신도시 지역구 국회의원 2명의 장관직 수행을 위해 의원 자진사퇴를 요구합니다.","152"
"교통/건축/국토","왜 신혼로또만 있는가?","16"
"안전/환경","대한민국 모든 거리에서 흡연을 금지 시켜 주세요.","10"
"기타","소비자들을 우롱하는 쿠팡 로켓배송!","4"
"보건복지","주거공간 내 흡연을 규제해주세요","23"
"육아/교육","수행평가","4"
"육아/교육","유은혜 부총리 임명, 어떻게 볼 것인가?","7"
"문화/예술/체육/언론","종북.일방정치 방송국 방송 금지시켜라...","12"
"행정","공정거래 위원회의 업무태만","7"
"교통/건축/국토","부동산 정책","18"
"교통/건축/국토","음주운전- 사망자 ,살인죄적용","168"
"기타","LG전자의  갑질","4"
"기타","1년이 넘어도 진척이 없는 수사, 항의하자 “내맘이다”갑질하는 수사관 처벌, 재수사요청드립니다.","21"
"저출산/고령화대책","장려금은동네양아치들이 다받아가요","8"
"기타","주민등록 법 제37조!","2"
"정치개혁","벼룩 안철수를 국회의원에서 사퇴시켜라...","1"
"기타","두발자유화 즉각 철회하라..","17"
"정치개혁","서울중앙지검장 윤석열 파면시켜 주세요","8"
"문화/예술/체육/언론","최근 방송과 SNS를 통해 잘못된 정보와 심한 인격모독을 일삼는 황교익에 대한 초강력한 처벌을 요구합니다.","2"
"육아/교육","이럴거면 위장전임을 합법화 해주세요.","17"
"기타","댓글 달지 맙시다.","2"
"인권/성평등","서울인강학교 폭력에 대한 처벌을 바랍니다.","8,380"
"육아/교육","저소득층 예체능 학생의 한탄","8"
"보건복지","올해부터 바뀐 직장인 건강검진 혜택 직장인에게 왜 이러시나요?","4"
"인권/성평등","리벤지포르노사이트 ***** 폐쇄 청원합니다","433"
"문화/예술/체육/언론","퀴어축제를 반대하던 두 남성 양 손가락에 큰 부상 당해! 시민안전 위협하는 퀴어축제를 막아 주십시오!","4,404"
"정치개혁","임대사업자 세금 확대","5"
"교통/건축/국토","부동산식민지 ★오적을 처단해야 한다. 김수현,장하성, 김현미, 김동연, 이주열","22"
"문화/예술/체육/언론","한글을 국보 제1호로 지정해 주십시오.","82"
"안전/환경","음주운전 처벌 강화해. 주시기  바랍니다","74"
"일자리","유은혜 장관 임명과 관련하여","41"
"기타","교육부장관  위장전입  법  폐지해주세요","9"
"기타","제발 기획부동산사기업체들 다시한번 조사해서 엄벌체 처해주세요","13"
"경제민주화","재산의 양극화로 인한 경제적 문제","33"
"일자리","힘든일 하면 돈 더줘야지 개나소나 다 같이 받으면 힘든일 할 사람 없다","10"
"문화/예술/체육/언론","권순태 선수 징계 요청","8"
"교통/건축/국토","왜 집값을 못잡지? 이상한다. 지지해주는데도 왜 못 잡지? 아무리 무능하다지만 이저도 지지율에  왜 못잡지? 집단바보들인가?","35"
"농산어촌","농어촌 특별전형을 늘려주세요","36"
"외교/통일/국방","사회복무요원 자리","6"
"정치개혁","독신자들 중과세 합시다","2"
"기타","공무원연금 지탱하느라 국민들 등골 빠지는 건 보이지 않나요?","16"
"행정","주제ㅡ안양 호계2동 호계온천지구 재개발의 황당무계한 제도와 체계의 폐단을 근절시켜 주시기 바랍나다.","2"
"일자리","어린이집 급식  과  실업문제 해결","6"
"안전/환경","석포제련소 해결방안","0"
"일자리","최저임금 국회서 다시 정해라","10"
"기타","국립묘지에 친일파 파묘하라!!!","28"
"기타","시각장애인들을  위해  지폐에  점자를  넣어주세요","4"
